,_type,url,date,content,replyCount,retweetCount,likeCount,quoteCount,lang,hashtags,lat,lon,translated
16076,snscrape.modules.twitter.Tweet,https://twitter.com/being_sudeepian/status/1437648185015427072,2021-09-14 05:23:32+00:00,"KANNADA ENE KUNIDADUVUDENNEDE....KANNADA ENE KIVI NIMIRUVUDU ....if u don't know hindi or english...it's still completely normal....talk in Kannada with pride...be a proud kannadiga❤️ #StopHindiImposition 
#VikrantRona #Kotigobba3 #KicchaSudeep @KicchaSudeep",0,1,2,0,et,"['StopHindiImposition', 'VikrantRona', 'Kotigobba3', 'KicchaSudeep']",11.582378,74.050963,"KANNADA ENE KUNIDADUVUDENNEDE....KANNADA ENE KIVI NIMIRUVUDU ....if u don't know hindi or english...it's still completely normal....talk in Kannada with pride...be a proud kannadiga❤️ #StopHindiImposition 
#VikrantRona #Kotigobba3 #KicchaSudeep @KicchaSudeep"
16126,snscrape.modules.twitter.Tweet,https://twitter.com/BasavaswaroopY1/status/1437647502778372097,2021-09-14 05:20:49+00:00,#StopHindiImposition #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ https://t.co/W7B1KXJ7gd,0,1,1,0,und,"['StopHindiImposition', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ']",16.496145,75.257359,#StopHindiImposition #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ https://t.co/W7B1KXJ7gd
16194,snscrape.modules.twitter.Tweet,https://twitter.com/vivekvardhan522/status/1437646705621569540,2021-09-14 05:17:39+00:00,"నా భాష నా ఇష్ఠం. Mandatory Hindi speaking is not necessary, it gives additional burden on children to learn 3 languages, this is the time where children need to learn  coding and AI not Hindi. All languages are equal and no language is mandatory. STOP #HindiImposition",0,0,0,0,en,['HindiImposition'],18.845343,72.74484,"నా భాష నా ఇష్ఠం. Mandatory Hindi speaking is not necessary, it gives additional burden on children to learn 3 languages, this is the time where children need to learn  coding and AI not Hindi. All languages are equal and no language is mandatory. STOP #HindiImposition"
16262,snscrape.modules.twitter.Tweet,https://twitter.com/AnilMysuru/status/1437645898973020164,2021-09-14 05:14:27+00:00,"@narendramodi ನಾವು ನವೆಂಬರ್ 1 ರಂದು ಆಚರಿಸುತ್ತೇವೆ.ಇದು ನಮಗೆ ಅನ್ವಯಿಸುವುದಿಲ್ಲ

#StopHindiImposition 
#stopHindiDiwas 
#StopHindiImperialism",0,0,0,0,kn,"['StopHindiImposition', 'stopHindiDiwas', 'StopHindiImperialism']",12.1175892,76.4551434,"@narendramodi ನಾವು ನವೆಂಬರ್ 1 ರಂದು ಆಚರಿಸುತ್ತೇವೆ.ಇದು ನಮಗೆ ಅನ್ವಯಿಸುವುದಿಲ್ಲ

#StopHindiImposition 
#stopHindiDiwas 
#StopHindiImperialism"
16316,snscrape.modules.twitter.Tweet,https://twitter.com/yadav308/status/1437645311283896328,2021-09-14 05:12:07+00:00,#StopHindiImposition #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ,0,1,0,0,und,"['StopHindiImposition', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ']",12.731936,77.3305776,#StopHindiImposition #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ
16350,snscrape.modules.twitter.Tweet,https://twitter.com/yadav308/status/1437644863768457218,2021-09-14 05:10:20+00:00,ಕನ್ನಡಿಗರ ತೆರಿಗೆ ದುಡ್ಡಲ್ಲಿ ಕರ್ನಾಟಕದಲ್ಲೇ ಹಿಂದಿ ದಿವಸ್ ಆಚರಣೆ ಮಾಡುವ ಕುತಂತ್ರಿ ಬುದ್ದಿಗೆ ಧಿಕ್ಕಾರ...ಧಿಕ್ಕಾರ #StopHindiImposition #ಹಿಂದಿಗುಲಾಮಗಿರಿಬೇಡ #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ ##D55 #Kranti #KrantiBegins @DSS_TeamMandya @Kannadiga71 @rajanna_rupesh https://t.co/EHZGl3qVk2,0,42,48,1,kn,"['StopHindiImposition', 'ಹಿಂದಿಗುಲಾಮಗಿರಿಬೇಡ', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'D55', 'Kranti', 'KrantiBegins']",12.731936,77.3305776,ಕನ್ನಡಿಗರ ತೆರಿಗೆ ದುಡ್ಡಲ್ಲಿ ಕರ್ನಾಟಕದಲ್ಲೇ ಹಿಂದಿ ದಿವಸ್ ಆಚರಣೆ ಮಾಡುವ ಕುತಂತ್ರಿ ಬುದ್ದಿಗೆ ಧಿಕ್ಕಾರ...ಧಿಕ್ಕಾರ #StopHindiImposition #ಹಿಂದಿಗುಲಾಮಗಿರಿಬೇಡ #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ ##D55 #Kranti #KrantiBegins @DSS_TeamMandya @Kannadiga71 @rajanna_rupesh https://t.co/EHZGl3qVk2
16484,snscrape.modules.twitter.Tweet,https://twitter.com/ShashiKumarkn12/status/1437643331157127173,2021-09-14 05:04:14+00:00,"#StopHindiImposition
#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ https://t.co/Y7zRyZGYVN",0,2,0,0,und,"['StopHindiImposition', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ']",12.731936,77.3305776,"#StopHindiImposition
#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ https://t.co/Y7zRyZGYVN"
16564,snscrape.modules.twitter.Tweet,https://twitter.com/power_star01/status/1437642443667607559,2021-09-14 05:00:43+00:00,"#StopHindiImposition 
#stopHindiDiwas 

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ. https://t.co/Gv9ldAd1Ns",0,3,0,0,und,"['StopHindiImposition', 'stopHindiDiwas', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ']",11.582378,74.050963,"#StopHindiImposition 
#stopHindiDiwas 

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ. https://t.co/Gv9ldAd1Ns"
16618,snscrape.modules.twitter.Tweet,https://twitter.com/MiPsyGi/status/1437641785929388035,2021-09-14 04:58:06+00:00,"Article 343
Official language of the union shall be Hindi in Devanagari script

Why only Hindi? amend 343 and make all Indian languages recognised under 8 th schedule as Official Language 

#StopHindiImposition https://t.co/ocfRd443Rd",1,0,1,0,en,['StopHindiImposition'],18.845343,72.74484,"Article 343
Official language of the union shall be Hindi in Devanagari script

Why only Hindi? amend 343 and make all Indian languages recognised under 8 th schedule as Official Language 

#StopHindiImposition https://t.co/ocfRd443Rd"
16620,snscrape.modules.twitter.Tweet,https://twitter.com/sharathnagaraj1/status/1437641761824804864,2021-09-14 04:58:00+00:00,"ಹಿಂದಿ ಹೇರಿಕೆ ನಿಲ್ಲಬೇಕು
ನಾವು ಎಲ್ಲಾ ಭಾಷೆಗಳನ್ನು ಗೌರವಿಸುತ್ತೆವೆ ಹಾಗಂತ ನಮ್ಮ ಭಾಷೆಯ ಕತ್ತು ಹಿಸುಕಲು ಬಂದ್ರೆ ಸುಮ್ಮನೆ ಕೂರಲು ಆಗುವುದಿಲ್ಲ 
#StopHindiImposition https://t.co/VMsthWgVmW",0,0,0,0,kn,['StopHindiImposition'],12.731936,77.3305776,"ಹಿಂದಿ ಹೇರಿಕೆ ನಿಲ್ಲಬೇಕು
ನಾವು ಎಲ್ಲಾ ಭಾಷೆಗಳನ್ನು ಗೌರವಿಸುತ್ತೆವೆ ಹಾಗಂತ ನಮ್ಮ ಭಾಷೆಯ ಕತ್ತು ಹಿಸುಕಲು ಬಂದ್ರೆ ಸುಮ್ಮನೆ ಕೂರಲು ಆಗುವುದಿಲ್ಲ 
#StopHindiImposition https://t.co/VMsthWgVmW"
16674,snscrape.modules.twitter.Tweet,https://twitter.com/MiPsyGi/status/1437641323251568644,2021-09-14 04:56:16+00:00,"Not expected from non-Hindhi leader. 
#StopHindiImposition https://t.co/FgHyYm8CIy",0,0,1,0,en,['StopHindiImposition'],18.845343,72.74484,"Not expected from non-Hindhi leader. 
#StopHindiImposition https://t.co/FgHyYm8CIy"
16797,snscrape.modules.twitter.Tweet,https://twitter.com/virupak25/status/1437640066038259718,2021-09-14 04:51:16+00:00,"ಇದು ಕನ್ನಡಿಗರ ಮೇಲಿನ ದೌರ್ಜನ್ಯ...
ಬಿಜೆಪಿ ಸರ್ಕಾರ ಕನ್ನಡಿಗರ ವಿರೋಧಿ ಸರ್ಕಾರ..
ಬಿಜೆಪಿ ಸರ್ಕಾರ ಡೆಲ್ಲಿಯವರ ಗುಲಾಮ ಸರ್ಕಾರ...

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ 
#StopHindiImposition https://t.co/5Fc7DtUFtq",0,2,1,0,kn,"['ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ', 'StopHindiImposition']",14.991999,76.310632,"ಇದು ಕನ್ನಡಿಗರ ಮೇಲಿನ ದೌರ್ಜನ್ಯ...
ಬಿಜೆಪಿ ಸರ್ಕಾರ ಕನ್ನಡಿಗರ ವಿರೋಧಿ ಸರ್ಕಾರ..
ಬಿಜೆಪಿ ಸರ್ಕಾರ ಡೆಲ್ಲಿಯವರ ಗುಲಾಮ ಸರ್ಕಾರ...

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ 
#StopHindiImposition https://t.co/5Fc7DtUFtq"
16829,snscrape.modules.twitter.Tweet,https://twitter.com/MiPsyGi/status/1437639726509346821,2021-09-14 04:49:55+00:00,"Hindhi people have problem with learning Tamil, Teledu, Kannada or Manipuri as 3rd language but they want non-Hindi youth to learn their's. 
#StopHindiImposition https://t.co/dXyw9NQewY",1,3,3,0,en,['StopHindiImposition'],15.606794,72.64293,"Hindhi people have problem with learning Tamil, Teledu, Kannada or Manipuri as 3rd language but they want non-Hindi youth to learn their's. 
#StopHindiImposition https://t.co/dXyw9NQewY"
16848,snscrape.modules.twitter.Tweet,https://twitter.com/Mallikarjun403A/status/1437639505251643398,2021-09-14 04:49:02+00:00,"@RCBTweets If yoh really want to reach out to the Karnataka Fans try to use one word of Kannada to attract and let's people know you are reaching out 6 crore Kannadigas with One ನಮಸ್ಕಾರ.
How @navdeepsaini96 not hesitated, the same @devdpd07 can say some Kannada words. #StopHindiImperialism",0,0,2,0,en,['StopHindiImperialism'],15.1588276,75.0139416,"@RCBTweets If yoh really want to reach out to the Karnataka Fans try to use one word of Kannada to attract and let's people know you are reaching out 6 crore Kannadigas with One ನಮಸ್ಕಾರ.
How @navdeepsaini96 not hesitated, the same @devdpd07 can say some Kannada words. #StopHindiImperialism"
16886,snscrape.modules.twitter.Tweet,https://twitter.com/MiPsyGi/status/1437639010604699650,2021-09-14 04:47:04+00:00,#StopHindiImposition #BlackDayAgainstHindiImposition https://t.co/xq26rp4b48,0,0,0,0,und,"['StopHindiImposition', 'BlackDayAgainstHindiImposition']",18.845343,72.74484,#StopHindiImposition #BlackDayAgainstHindiImposition https://t.co/xq26rp4b48
16892,snscrape.modules.twitter.Tweet,https://twitter.com/virupak25/status/1437638871504752653,2021-09-14 04:46:31+00:00,"ಕನ್ನಡವೇ ನಮ್ಮ ರಾಷ್ಟ್ರ ಭಾಷೆ,

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ
#StopHindiImposition",0,1,0,0,kn,"['ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ', 'StopHindiImposition']",14.991999,76.310632,"ಕನ್ನಡವೇ ನಮ್ಮ ರಾಷ್ಟ್ರ ಭಾಷೆ,

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ
#StopHindiImposition"
16898,snscrape.modules.twitter.Tweet,https://twitter.com/virupak25/status/1437638824121847814,2021-09-14 04:46:20+00:00,"ಕನ್ನಡವೇ ನಮ್ಮ ರಾಷ್ಟ್ರ ಭಾಷೆ,

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ
#StopHindiImposition https://t.co/0crf41mM1c",0,3,1,0,kn,"['ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ', 'StopHindiImposition']",14.991999,76.310632,"ಕನ್ನಡವೇ ನಮ್ಮ ರಾಷ್ಟ್ರ ಭಾಷೆ,

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ
#StopHindiImposition https://t.co/0crf41mM1c"
16903,snscrape.modules.twitter.Tweet,https://twitter.com/subhashindia8/status/1437638753758027778,2021-09-14 04:46:03+00:00,"Stop killing Other Languages
#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ
#StopHindiImposition https://t.co/udkmHGYS1A",1,11,3,0,en,"['ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'StopHindiImposition']",15.1588276,75.0139416,"Stop killing Other Languages
#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ
#StopHindiImposition https://t.co/udkmHGYS1A"
16990,snscrape.modules.twitter.Tweet,https://twitter.com/MiPsyGi/status/1437637653113946113,2021-09-14 04:41:41+00:00,#StopHindiImposition https://t.co/NDOMJAKuuL https://t.co/ZzYilY3AYM,0,0,0,0,und,['StopHindiImposition'],18.845343,72.74484,#StopHindiImposition https://t.co/NDOMJAKuuL https://t.co/ZzYilY3AYM
16994,snscrape.modules.twitter.Tweet,https://twitter.com/Mallikarjun403A/status/1437637586797748229,2021-09-14 04:41:25+00:00,#StopHindiImperialism #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ https://t.co/sH87UOd4Hw,0,1,2,0,und,"['StopHindiImperialism', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ']",15.1588276,75.0139416,#StopHindiImperialism #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ https://t.co/sH87UOd4Hw
17141,snscrape.modules.twitter.Tweet,https://twitter.com/nagarajugowda03/status/1437635781804244992,2021-09-14 04:34:15+00:00,"ಕನ್ನಡಿಗರ ಪಾಲಿಗೆ ಕರಾಳ ದಿನ
#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ
#ಹಿಂದಿ_ದಿವಸ_ನಿಲ್ಲಲ್ಲಿ
#StopHindiImperialism

#StopHindiImposition
#September14BlackDayForKannadigas https://t.co/2bbjXeEOCi",0,1,2,0,kn,"['ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ_ನಿಲ್ಲಲ್ಲಿ', 'StopHindiImperialism', 'StopHindiImposition', 'September14BlackDayForKannadigas']",11.582378,74.050963,"ಕನ್ನಡಿಗರ ಪಾಲಿಗೆ ಕರಾಳ ದಿನ
#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ
#ಹಿಂದಿ_ದಿವಸ_ನಿಲ್ಲಲ್ಲಿ
#StopHindiImperialism

#StopHindiImposition
#September14BlackDayForKannadigas https://t.co/2bbjXeEOCi"
17147,snscrape.modules.twitter.Tweet,https://twitter.com/navalkant/status/1437635670420246529,2021-09-14 04:33:48+00:00,"'अंग्रेज़ी भी आती है तुम्हे..???'

नौकरी के साक्षात्कार में भारतीय भाषा बोलने वाले को इस सवाल का भी सामना करना पड़ता है। न्यायालय, शिक्षा, निजी क्षेत्र में अंग्रेज़ी बैन कर दीजिए, सभी भाषाएं बच जाएंगी। और #StopHindiImperialism जैसे ट्रेंड भी नही चलेंगे।
#हिंदी_दिवस #HindiDivas",6,20,86,1,hi,"['StopHindiImperialism', 'हिंदी_दिवस', 'HindiDivas']",26.642291,80.658613,"'अंग्रेज़ी भी आती है तुम्हे..???'

नौकरी के साक्षात्कार में भारतीय भाषा बोलने वाले को इस सवाल का भी सामना करना पड़ता है। न्यायालय, शिक्षा, निजी क्षेत्र में अंग्रेज़ी बैन कर दीजिए, सभी भाषाएं बच जाएंगी। और #StopHindiImperialism जैसे ट्रेंड भी नही चलेंगे।
#हिंदी_दिवस #HindiDivas"
17148,snscrape.modules.twitter.Tweet,https://twitter.com/power_star01/status/1437635657908703232,2021-09-14 04:33:45+00:00,"#StopHindiImposition 
#stopHindiDiwas 

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ. https://t.co/0oceFh05cb",0,4,1,0,und,"['StopHindiImposition', 'stopHindiDiwas', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ']",11.582378,74.050963,"#StopHindiImposition 
#stopHindiDiwas 

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ. https://t.co/0oceFh05cb"
17149,snscrape.modules.twitter.Tweet,https://twitter.com/virupak25/status/1437635647989116937,2021-09-14 04:33:43+00:00,"ಕನ್ನಡವೇ ನಮ್ಮ ರಾಷ್ಟ್ರ ಭಾಷೆ,

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ
#StopHindiImposition| https://t.co/yeeavfaDeu",0,2,0,0,kn,"['ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ', 'StopHindiImposition']",14.991999,76.310632,"ಕನ್ನಡವೇ ನಮ್ಮ ರಾಷ್ಟ್ರ ಭಾಷೆ,

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ
#StopHindiImposition| https://t.co/yeeavfaDeu"
17166,snscrape.modules.twitter.Tweet,https://twitter.com/VPavanKumar28/status/1437635398851706883,2021-09-14 04:32:43+00:00,"ನಾನಾಗಿ‌ ಇಷ್ಟ ಪಟ್ಟು ನರಕಕ್ಕಾದರೂ ಹೋಗುವೆ,
ಇಷ್ಟ ಇಲ್ಲದ್ದನ್ನು ತಲೆ ಮೇಲೆ ಹೇರಲು ಬಂದರೆ ಸ್ವರ್ಗಕ್ಕೂ ಎಡಗಾಲಲ್ಲಿ ಒದೆಯುವೆ.

ನಿಮ್ಮ 'ಹಿಂದಿ‌ ದಿನ' ನಮಗೆ ಕರಾಳ‌ ದಿನ. 🏴
#BlackDayAgainstHindiImposition
#StopHindiImposition  #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ",0,0,1,0,kn,"['BlackDayAgainstHindiImposition', 'StopHindiImposition', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ']",12.919037,77.373474,"ನಾನಾಗಿ‌ ಇಷ್ಟ ಪಟ್ಟು ನರಕಕ್ಕಾದರೂ ಹೋಗುವೆ,
ಇಷ್ಟ ಇಲ್ಲದ್ದನ್ನು ತಲೆ ಮೇಲೆ ಹೇರಲು ಬಂದರೆ ಸ್ವರ್ಗಕ್ಕೂ ಎಡಗಾಲಲ್ಲಿ ಒದೆಯುವೆ.

ನಿಮ್ಮ 'ಹಿಂದಿ‌ ದಿನ' ನಮಗೆ ಕರಾಳ‌ ದಿನ. 🏴
#BlackDayAgainstHindiImposition
#StopHindiImposition  #ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ"
17183,snscrape.modules.twitter.Tweet,https://twitter.com/virupak25/status/1437635160648740866,2021-09-14 04:31:46+00:00,"ಕನ್ನಡವೇ ನಮ್ಮ ರಾಷ್ಟ್ರ ಭಾಷೆ,💛❤️

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ
#StopHindiImposition https://t.co/PWlUBbbdQH",0,18,21,0,kn,"['ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ', 'StopHindiImposition']",14.991999,76.310632,"ಕನ್ನಡವೇ ನಮ್ಮ ರಾಷ್ಟ್ರ ಭಾಷೆ,💛❤️

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ
#StopHindiImposition https://t.co/PWlUBbbdQH"
17320,snscrape.modules.twitter.Tweet,https://twitter.com/power_star01/status/1437633102222790656,2021-09-14 04:23:36+00:00,"#StopHindiImposition 
#stopHindiDiwas 

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ. https://t.co/hidKj1z1bE",0,1,0,0,und,"['StopHindiImposition', 'stopHindiDiwas', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ']",11.582378,74.050963,"#StopHindiImposition 
#stopHindiDiwas 

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ. https://t.co/hidKj1z1bE"
17324,snscrape.modules.twitter.Tweet,https://twitter.com/power_star01/status/1437633059998683139,2021-09-14 04:23:26+00:00,"#StopHindiImposition 
#stopHindiDiwas 

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ. https://t.co/hidKj1z1bE",0,1,0,0,und,"['StopHindiImposition', 'stopHindiDiwas', 'ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ', 'ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ']",11.582378,74.050963,"#StopHindiImposition 
#stopHindiDiwas 

#ಹಿಂದಿಹೇರಿಕೆನಿಲ್ಲಿಸಿ 
#ಹಿಂದಿ_ದಿವಸ್_ಗೆ_ದಿಕ್ಕಾರ. https://t.co/hidKj1z1bE"
